line_id,order_id,line_number,product_id,quantity,unit_price,unit_cost,line_total,line_cost
46306,10220,4,170,12,21.50,12.02,258.00,144.24
46307,10221,1,264,1,65.31,30.09,65.31,30.09
46308,10221,2,53,4,283.63,174.87,1134.52,699.48
46309,10221,3,161,2,721.01,470.35,1442.02,940.70
46310,10221,4,134,3,91.79,54.48,275.37,163.44
46311,10222,1,147,3,229.50,137.94,688.50,413.82
46312,10222,2,121,1,1133.51,678.48,1133.51,678.48
46313,10222,3,88,6,423.34,276.69,2540.04,1660.14
46314,10222,4,106,5,122.10,76.12,610.50,380.60
46315,10223,1,238,2,9437.21,7709.55,18874.42,15419.10
46316,10223,2,181,6,427.53,259.88,2565.18,1559.28
46317,10223,3,137,3,264.70,172.16,794.10,516.48
46318,10223,4,33,4,116.81,86.36,467.24,345.44
46319,10224,1,156,6,175.14,97.55,1050.84,585.30
46320,10224,2,249,4,15.05,7.18,60.20,28.72
46321,10224,3,112,6,319.56,205.04,1917.36,1230.24
46322,10225,1,273,3,258.23,122.95,774.69,368.85
46323,10225,2,201,6,20.76,12.61,124.56,75.66
46324,10225,3,93,3,89.34,58.98,268.02,176.94
46325,10225,4,105,1,146.75,94.23,146.75,94.23
46326,10225,5,175,20,17.42,10.27,348.40,205.40
46327,10225,6,175,5,17.37,10.27,86.85,51.35
46328,10226,1,242,2,5121.42,4196.49,10242.84,8392.98
46329,10226,2,153,6,240.71,153.05,1444.26,918.30
46330,10226,3,88,2,423.73,276.69,847.46,553.38
46331,10226,4,280,2,343.85,171.59,687.70,343.18
46332,10226,5,41,4,223.81,163.70,895.24,654.80
46333,10226,6,269,12,26.92,13.16,323.04,157.92
46334,10227,1,25,2,217.11,158.36,434.22,316.72
46335,10227,2,213,1,1715.81,1046.19,1715.81,1046.19
46336,10227,3,178,6,17.16,9.84,102.96,59.04
46337,10227,4,92,5,400.12,252.26,2000.60,1261.30
46338,10228,1,237,1,6054.07,4578.33,6054.07,4578.33
46339,10228,2,188,2,135.44,79.02,270.88,158.04
46340,10228,3,176,21,23.82,14.05,500.22,295.05
46341,10228,4,256,9,9.77,4.58,87.93,41.22
46342,10228,5,79,2,646.30,423.61,1292.60,847.22
46343,10228,6,32,4,161.32,115.43,645.28,461.72
46344,10228,7,68,2,613.73,397.09,1227.46,794.18
46345,10229,1,157,2,591.95,355.64,1183.90,711.28
46346,10229,2,47,2,140.01,99.31,280.02,198.62
46347,10229,3,102,9,48.65,30.10,437.85,270.90
46348,10230,1,143,4,312.58,190.22,1250.32,760.88
46349,10230,2,236,2,8727.20,7076.54,17454.40,14153.08
46350,10230,3,144,7,73.40,47.01,513.80,329.07
46351,10230,4,110,2,171.50,111.91,343.00,223.82
46352,10231,1,153,5,240.27,153.05,1201.35,765.25
46353,10231,2,150,8,85.39,45.99,683.12,367.92
46354,10231,3,113,2,340.55,178.86,681.10,357.72
46355,10231,4,278,6,91.16,45.28,546.96,271.68
46356,10231,5,120,1,257.01,141.07,257.01,141.07
46357,10231,6,106,6,119.55,76.12,717.30,456.72
46358,10231,7,22,9,61.93,45.14,557.37,406.26
46359,10231,8,117,3,413.35,218.56,1240.05,655.68
46360,10231,9,246,9,23.04,11.26,207.36,101.34
46361,10232,1,267,3,5.00,2.59,15.00,7.77
46362,10232,2,62,5,479.02,313.59,2395.10,1567.95
46363,10232,3,68,1,613.32,397.09,613.32,397.09
46364,10232,4,55,5,275.71,181.85,1378.55,909.25
46365,10232,5,6,1,102.80,75.01,102.80,75.01
46366,10232,6,238,1,9351.92,7709.55,9351.92,7709.55
46367,10233,1,55,4,276.26,181.85,1105.04,727.40
46368,10233,2,203,2,36.84,21.36,73.68,42.72
46369,10233,3,152,1,167.57,105.13,167.57,105.13
46370,10233,4,158,2,223.82,118.86,447.64,237.72
46371,10234,1,68,1,614.78,397.09,614.78,397.09
46372,10234,2,134,4,94.05,54.48,376.20,217.92
46373,10234,3,62,3,484.95,313.59,1454.85,940.77
46374,10234,4,159,1,487.77,304.57,487.77,304.57
46375,10234,5,149,6,280.08,159.43,1680.48,956.58
46376,10234,6,262,9,57.54,28.59,517.86,257.31
46377,10234,7,74,6,455.16,280.11,2730.96,1680.66
46378,10235,1,222,2,1398.26,865.43,2796.52,1730.86
46379,10235,2,74,1,436.63,280.11,436.63,280.11
46380,10235,3,116,6,357.14,217.30,2142.84,1303.80
46381,10235,4,231,2,2296.33,1366.86,4592.66,2733.72
46382,10235,5,111,6,219.02,134.61,1314.12,807.66
46383,10236,1,105,1,143.97,94.23,143.97,94.23
46384,10236,2,108,2,166.05,110.63,332.10,221.26
46385,10236,3,232,2,743.44,451.11,1486.88,902.22
46386,10236,4,253,9,21.03,9.90,189.27,89.10
46387,10236,5,97,2,105.98,69.29,211.96,138.58
46388,10236,6,77,1,464.53,296.75,464.53,296.75
46389,10237,1,225,1,1100.49,646.85,1100.49,646.85
46390,10237,2,119,4,288.21,182.25,1152.84,729.00
46391,10237,3,155,8,95.46,58.65,763.68,469.20
46392,10237,4,93,4,88.88,58.98,355.52,235.92
46393,10238,1,185,1,829.99,481.33,829.99,481.33
46394,10238,2,278,5,91.17,45.28,455.85,226.40
46395,10238,3,135,4,122.38,64.37,489.52,257.48
46396,10238,4,105,6,145.63,94.23,873.78,565.38
46397,10238,5,24,6,258.75,184.51,1552.50,1107.06
46398,10238,6,28,6,336.65,247.12,2019.90,1482.72
46399,10238,7,200,6,52.74,31.56,316.44,189.36
46400,10238,8,28,6,338.26,247.12,2029.56,1482.72
46401,10239,1,74,3,448.77,280.11,1346.31,840.33
46402,10239,2,144,3,72.72,47.01,218.16,141.03
46403,10239,3,220,1,1443.57,908.33,1443.57,908.33
46404,10240,1,18,9,76.19,55.75,685.71,501.75
46405,10240,2,205,2,397.99,245.59,795.98,491.18
46406,10240,3,261,4,160.51,75.88,642.04,303.52
46407,10240,4,8,5,78.17,54.61,390.85,273.05
46408,10240,5,101,1,80.02,51.58,80.02,51.58
46409,10240,6,5,2,101.67,72.66,203.34,145.32
46410,10240,7,83,3,180.45,111.62,541.35,334.86
46411,10240,8,39,6,169.40,126.28,1016.40,757.68
46412,10240,9,73,2,999.90,634.33,1999.80,1268.66
46413,10240,10,221,1,991.83,599.98,991.83,599.98
46414,10241,1,50,1,233.48,171.06,233.48,171.06
46415,10241,2,87,5,405.73,259.51,2028.65,1297.55
46416,10241,3,154,2,219.57,121.17,439.14,242.34
46417,10241,4,127,2,878.35,569.85,1756.70,1139.70
46418,10242,1,269,8,26.60,13.16,212.80,105.28
46419,10242,2,99,7,67.72,44.42,474.04,310.94
46420,10242,3,48,9,85.88,61.40,772.92,552.60
46421,10242,4,181,1,417.55,259.88,417.55,259.88
46422,10243,1,158,6,224.34,118.86,1346.04,713.16
46423,10243,2,71,1,1157.89,733.45,1157.89,733.45
46424,10243,3,10,9,72.68,53.68,654.12,483.12
46425,10243,4,224,1,1297.43,835.89,1297.43,835.89
46426,10243,5,268,10,24.45,11.35,244.50,113.50
46427,10243,6,187,1,118.61,70.85,118.61,70.85
46428,10244,1,60,3,110.09,68.28,330.27,204.84
46429,10244,2,152,3,163.46,105.13,490.38,315.39
46430,10244,3,99,7,66.81,44.42,467.67,310.94
46431,10244,4,93,7,90.55,58.98,633.85,412.86
46432,10244,5,149,3,284.42,159.43,853.26,478.29
46433,10245,1,139,4,283.32,142.07,1133.28,568.28
46434,10245,2,155,2,98.04,58.65,196.08,117.30
46435,10245,3,119,2,287.68,182.25,575.36,364.50
46436,10245,4,274,3,306.85,145.74,920.55,437.22
46437,10245,5,229,2,1323.26,831.10,2646.52,1662.20
46438,10246,1,61,2,537.80,357.60,1075.60,715.20
46439,10246,2,18,4,77.93,55.75,311.72,223.00
46440,10246,3,41,5,228.37,163.70,1141.85,818.50
46441,10246,4,147,6,224.69,137.94,1348.14,827.64
46442,10246,5,264,5,63.25,30.09,316.25,150.45
46443,10246,6,269,9,26.88,13.16,241.92,118.44
46444,10246,7,144,3,73.25,47.01,219.75,141.03
46445,10247,1,152,4,165.62,105.13,662.48,420.52
46446,10247,2,146,4,84.34,49.53,337.36,198.12
46447,10247,3,254,3,7.44,3.49,22.32,10.47
46448,10247,4,37,2,338.52,237.81,677.04,475.62
46449,10248,1,63,4,205.00,135.74,820.00,542.96
46450,10248,2,52,3,247.32,153.81,741.96,461.43
46451,10248,3,127,1,853.99,569.85,853.99,569.85
46452,10248,4,80,2,1241.54,759.44,2483.08,1518.88
46453,10249,1,180,1,514.14,305.62,514.14,305.62
46454,10249,2,101,2,80.16,51.58,160.32,103.16
46455,10249,3,197,6,61.73,35.43,370.38,212.58
46456,10249,4,203,3,36.50,21.36,109.50,64.08
46457,10249,5,21,4,59.78,43.54,239.12,174.16
46458,10249,6,191,4,114.63,70.01,458.52,280.04
46459,10249,7,248,6,21.79,11.23,130.74,67.38
46460,10249,8,257,8,10.93,5.19,87.44,41.52
46461,10250,1,147,2,228.07,137.94,456.14,275.88
46462,10250,2,74,3,443.04,280.11,1329.12,840.33
46463,10250,3,158,5,221.45,118.86,1107.25,594.30
46464,10251,1,12,10,64.79,45.81,647.90,458.10
46465,10251,2,40,5,330.77,237.13,1653.85,1185.65
46466,10251,3,36,2,260.52,183.32,521.04,366.64
46467,10251,4,221,2,992.09,599.98,1984.18,1199.96
46468,10251,5,260,1,161.86,78.42,161.86,78.42
46469,10252,1,214,1,800.51,484.20,800.51,484.20
46470,10252,2,61,1,533.95,357.60,533.95,357.60
46471,10252,3,242,2,5128.86,4196.49,10257.72,8392.98
46472,10252,4,16,1,48.93,36.85,48.93,36.85
46473,10253,1,64,1,153.58,94.71,153.58,94.71
46474,10253,2,8,4,75.51,54.61,302.04,218.44
46475,10253,3,120,4,267.17,141.07,1068.68,564.28
46476,10253,4,231,2,2324.00,1366.86,4648.00,2733.72
46477,10254,1,96,7,67.58,41.96,473.06,293.72
46478,10254,2,3,4,100.99,70.09,403.96,280.36
46479,10254,3,262,1,55.97,28.59,55.97,28.59
46480,10254,4,120,1,268.54,141.07,268.54,141.07
46481,10254,5,124,2,729.67,403.70,1459.34,807.40
46482,10254,6,47,4,142.78,99.31,571.12,397.24
46483,10254,7,256,8,10.02,4.58,80.16,36.64
46484,10255,1,39,2,177.09,126.28,354.18,252.56
46485,10255,2,27,6,176.46,128.24,1058.76,769.44
46486,10255,3,31,1,169.57,124.41,169.57,124.41
46487,10255,4,77,6,463.63,296.75,2781.78,1780.50
46488,10255,5,18,10,77.38,55.75,773.80,557.50
46489,10256,1,9,1,49.70,35.56,49.70,35.56
46490,10256,2,12,4,63.04,45.81,252.16,183.24
46491,10256,3,10,5,72.98,53.68,364.90,268.40
46492,10256,4,12,4,65.14,45.81,260.56,183.24
46493,10256,5,228,2,1138.15,690.49,2276.30,1380.98
46494,10257,1,224,2,1327.50,835.89,2655.00,1671.78
46495,10257,2,134,3,93.22,54.48,279.66,163.44
46496,10257,3,31,2,173.39,124.41,346.78,248.82
46497,10257,4,16,5,49.10,36.85,245.50,184.25
46498,10257,5,40,1,331.34,237.13,331.34,237.13
46499,10257,6,34,5,321.26,224.84,1606.30,1124.20
46500,10258,1,26,6,177.42,130.99,1064.52,785.94
46501,10258,2,23,4,187.60,136.55,750.40,546.20
46502,10258,3,205,4,412.89,245.59,1651.56,982.36
46503,10258,4,238,2,9708.48,7709.55,19416.96,15419.10
46504,10259,1,106,5,120.23,76.12,601.15,380.60
46505,10259,2,69,5,391.57,255.29,1957.85,1276.45
46506,10259,3,48,3,88.52,61.40,265.56,184.20
46507,10259,4,139,6,279.08,142.07,1674.48,852.42
46508,10259,5,5,3,103.43,72.66,310.29,217.98
46509,10259,6,31,2,171.41,124.41,342.82,248.82
46510,10260,1,15,10,23.65,16.93,236.50,169.30
46511,10260,2,171,22,13.44,8.24,295.68,181.28
46512,10260,3,4,8,40.97,30.33,327.76,242.64
46513,10261,1,200,4,51.96,31.56,207.84,126.24
46514,10261,2,167,12,17.10,9.92,205.20,119.04
46515,10261,3,159,4,481.98,304.57,1927.92,1218.28
46516,10261,4,4,8,42.25,30.33,338.00,242.64
46517,10261,5,93,4,89.07,58.98,356.28,235.92
46518,10262,1,104,6,166.19,107.15,997.14,642.90
46519,10262,2,73,1,977.64,634.33,977.64,634.33
46520,10262,3,174,10,37.66,22.98,376.60,229.80
46521,10262,4,191,1,120.39,70.01,120.39,70.01
46522,10262,5,52,6,247.35,153.81,1484.10,922.86
46523,10263,1,148,4,163.52,88.92,654.08,355.68
46524,10263,2,106,5,120.30,76.12,601.50,380.60
46525,10263,3,139,1,280.34,142.07,280.34,142.07
46526,10264,1,134,2,92.65,54.48,185.30,108.96
46527,10264,2,134,5,92.69,54.48,463.45,272.40
46528,10264,3,111,6,224.68,134.61,1348.08,807.66
46529,10264,4,92,3,399.80,252.26,1199.40,756.78
46530,10264,5,78,2,1224.32,799.53,2448.64,1599.06
46531,10265,1,138,5,195.16,123.14,975.80,615.70
46532,10265,2,218,1,3415.05,2090.87,3415.05,2090.87
46533,10265,3,121,2,1119.51,678.48,2239.02,1356.96
46534,10265,4,134,3,92.45,54.48,277.35,163.44
46535,10265,5,121,1,1148.69,678.48,1148.69,678.48
46536,10265,6,141,7,65.01,35.22,455.07,246.54
46537,10265,7,138,3,197.68,123.14,593.04,369.42
46538,10265,8,77,2,473.21,296.75,946.42,593.50
46539,10266,1,93,10,90.74,58.98,907.40,589.80
46540,10266,2,129,2,1280.28,726.37,2560.56,1452.74
46541,10266,3,155,2,96.28,58.65,192.56,117.30
46542,10266,4,181,1,437.02,259.88,437.02,259.88
46543,10267,1,29,2,107.16,77.60,214.32,155.20
46544,10267,2,56,1,235.18,142.91,235.18,142.91
46545,10267,3,15,5,24.03,16.93,120.15,84.65
46546,10267,4,42,1,250.27,175.00,250.27,175.00
46547,10267,5,100,9,88.90,57.09,800.10,513.81
46548,10268,1,116,6,352.64,217.30,2115.84,1303.80
46549,10268,2,117,6,408.72,218.56,2452.32,1311.36
46550,10268,3,104,2,162.95,107.15,325.90,214.30
46551,10268,4,122,2,222.12,141.44,444.24,282.88
46552,10268,5,179,2,1844.75,1098.60,3689.50,2197.20
46553,10268,6,142,5,153.03,98.74,765.15,493.70
46554,10268,7,54,5,333.31,207.20,1666.55,1036.00
46555,10269,1,105,2,143.28,94.23,286.56,188.46
46556,10269,2,5,5,104.45,72.66,522.25,363.30
46557,10269,3,90,6,380.63,242.21,2283.78,1453.26
46558,10269,4,263,2,184.03,95.24,368.06,190.48
46559,10270,1,261,1,158.56,75.88,158.56,75.88
46560,10270,2,51,9,53.64,35.22,482.76,316.98
46561,10270,3,152,6,162.84,105.13,977.04,630.78
46562,10270,4,17,1,33.04,23.28,33.04,23.28
46563,10271,1,199,4,27.65,16.45,110.60,65.80
46564,10271,2,179,2,1803.44,1098.60,3606.88,2197.20
46565,10271,3,17,3,33.11,23.28,99.33,69.84
46566,10271,4,254,5,7.34,3.49,36.70,17.45
46567,10271,5,192,1,170.84,105.15,170.84,105.15
46568,10272,1,171,20,13.34,8.24,266.80,164.80
46569,10272,2,189,1,197.66,109.77,197.66,109.77
46570,10272,3,33,3,118.73,86.36,356.19,259.08
46571,10273,1,71,2,1162.52,733.45,2325.04,1466.90
46572,10273,2,145,5,170.56,100.72,852.80,503.60
46573,10273,3,204,9,14.86,8.81,133.74,79.29
46574,10274,1,97,1,104.81,69.29,104.81,69.29
46575,10274,2,171,23,13.60,8.24,312.80,189.52
46576,10274,3,194,4,70.22,40.71,280.88,162.84
46577,10274,4,47,6,143.13,99.31,858.78,595.86
46578,10274,5,106,2,120.07,76.12,240.14,152.24
46579,10274,6,238,2,9579.29,7709.55,19158.58,15419.10
46580,10274,7,78,2,1209.04,799.53,2418.08,1599.06
46581,10274,8,186,2,1338.62,807.95,2677.24,1615.90
46582,10275,1,174,25,37.96,22.98,949.00,574.50
46583,10275,2,43,2,218.44,153.24,436.88,306.48
46584,10275,3,157,1,578.61,355.64,578.61,355.64
46585,10275,4,15,8,23.24,16.93,185.92,135.44
46586,10276,1,158,2,224.53,118.86,449.06,237.72
46587,10276,2,127,1,870.88,569.85,870.88,569.85
46588,10276,3,7,8,24.88,18.82,199.04,150.56
46589,10277,1,37,6,342.23,237.81,2053.38,1426.86
46590,10277,2,239,1,6984.21,5719.14,6984.21,5719.14
46591,10277,3,28,1,340.86,247.12,340.86,247.12
46592,10277,4,126,1,973.13,535.17,973.13,535.17
46593,10278,1,174,13,38.31,22.98,498.03,298.74
46594,10278,2,21,2,60.03,43.54,120.06,87.08
46595,10278,3,27,5,176.22,128.24,881.10,641.20
46596,10279,1,254,4,7.59,3.49,30.36,13.96
46597,10279,2,188,1,136.90,79.02,136.90,79.02
46598,10279,3,96,2,66.00,41.96,132.00,83.92
46599,10279,4,213,1,1698.83,1046.19,1698.83,1046.19
46600,10280,1,225,2,1076.88,646.85,2153.76,1293.70
46601,10280,2,150,10,84.89,45.99,848.90,459.90
46602,10280,3,100,3,86.34,57.09,259.02,171.27
46603,10280,4,140,1,149.29,98.32,149.29,98.32
46604,10280,5,80,1,1238.52,759.44,1238.52,759.44
46605,10280,6,76,2,1106.69,726.32,2213.38,1452.64
46606,10280,7,161,1,726.08,470.35,726.08,470.35
46607,10280,8,137,1,266.78,172.16,266.78,172.16
46608,10280,9,158,3,217.99,118.86,653.97,356.58
46609,10280,10,137,2,266.81,172.16,533.62,344.32
46610,10281,1,50,4,236.62,171.06,946.48,684.24
46611,10281,2,54,1,331.62,207.20,331.62,207.20
46612,10281,3,37,1,336.63,237.81,336.63,237.81
46613,10282,1,99,6,67.21,44.42,403.26,266.52
46614,10282,2,155,10,97.88,58.65,978.80,586.50
46615,10282,3,63,4,206.79,135.74,827.16,542.96
46616,10282,4,128,2,1099.30,665.91,2198.60,1331.82
46617,10283,1,87,3,393.94,259.51,1181.82,778.53
46618,10283,2,96,3,68.91,41.96,206.73,125.88
46619,10283,3,138,2,200.07,123.14,400.14,246.28
46620,10283,4,183,2,1759.92,1076.75,3519.84,2153.50
46621,10284,1,118,5,225.78,128.28,1128.90,641.40
46622,10284,2,267,4,4.96,2.59,19.84,10.36
46623,10284,3,189,6,189.25,109.77,1135.50,658.62
46624,10284,4,77,2,464.58,296.75,929.16,593.50
46625,10284,5,276,1,143.74,69.90,143.74,69.90
46626,10285,1,147,2,234.61,137.94,469.22,275.88
46627,10285,2,137,4,258.57,172.16,1034.28,688.64
46628,10285,3,2,6,112.01,82.34,672.06,494.04
46629,10285,4,102,7,48.45,30.10,339.15,210.70
46630,10286,1,22,9,62.37,45.14,561.33,406.26
46631,10286,2,273,4,248.41,122.95,993.64,491.80
46632,10286,3,39,2,175.11,126.28,350.22,252.56
46633,10287,1,97,2,103.47,69.29,206.94,138.58
46634,10287,2,170,6,21.76,12.02,130.56,72.12
46635,10288,1,206,4,307.38,184.30,1229.52,737.20
46636,10288,2,157,1,601.68,355.64,601.68,355.64
46637,10288,3,11,9,30.93,21.20,278.37,190.80
46638,10288,4,31,3,167.04,124.41,501.12,373.23
46639,10288,5,228,1,1147.78,690.49,1147.78,690.49
46640,10289,1,57,2,185.78,122.94,371.56,245.88
46641,10289,2,197,10,62.46,35.43,624.60,354.30
46642,10289,3,82,1,546.04,340.38,546.04,340.38
46643,10289,4,134,1,92.70,54.48,92.70,54.48
46644,10289,5,274,5,302.96,145.74,1514.80,728.70
46645,10290,1,170,12,21.76,12.02,261.12,144.24
46646,10290,2,80,2,1189.49,759.44,2378.98,1518.88
46647,10290,3,252,10,20.13,9.46,201.30,94.60
46648,10290,4,40,2,332.38,237.13,664.76,474.26
46649,10290,5,69,6,398.37,255.29,2390.22,1531.74
46650,10291,1,61,1,539.87,357.60,539.87,357.60
46651,10291,2,118,6,226.08,128.28,1356.48,769.68
46652,10292,1,8,5,76.69,54.61,383.45,273.05
46653,10292,2,15,1,23.24,16.93,23.24,16.93
46654,10292,3,30,6,331.16,233.56,1986.96,1401.36
46655,10293,1,40,4,334.41,237.13,1337.64,948.52
46656,10293,2,24,6,269.13,184.51,1614.78,1107.06
46657,10293,3,71,1,1184.65,733.45,1184.65,733.45
46658,10293,4,81,1,605.06,386.00,605.06,386.00
46659,10294,1,181,3,433.02,259.88,1299.06,779.64
46660,10294,2,167,6,16.75,9.92,100.50,59.52
46661,10295,1,88,1,428.38,276.69,428.38,276.69
46662,10295,2,186,2,1346.77,807.95,2693.54,1615.90
46663,10295,3,271,9,15.15,7.82,136.35,70.38
46664,10295,4,4,6,42.17,30.33,253.02,181.98
46665,10296,1,4,8,40.86,30.33,326.88,242.64
46666,10296,2,61,2,541.09,357.60,1082.18,715.20
46667,10296,3,177,20,13.13,7.91,262.60,158.20
46668,10296,4,113,5,335.16,178.86,1675.80,894.30
46669,10296,5,3,2,100.66,70.09,201.32,140.18
46670,10296,6,68,2,608.67,397.09,1217.34,794.18
46671,10296,7,21,1,58.29,43.54,58.29,43.54
46672,10297,1,164,6,276.33,178.38,1657.98,1070.28
46673,10297,2,148,6,166.71,88.92,1000.26,533.52
46674,10297,3,113,3,326.69,178.86,980.07,536.58
46675,10297,4,237,1,6070.46,4578.33,6070.46,4578.33
46676,10298,1,102,9,47.46,30.10,427.14,270.90
46677,10298,2,280,3,337.59,171.59,1012.77,514.77
46678,10298,3,8,7,77.39,54.61,541.73,382.27
46679,10298,4,31,3,167.61,124.41,502.83,373.23
46680,10298,5,173,18,11.76,6.94,211.68,124.92
46681,10298,6,156,5,176.84,97.55,884.20,487.75
46682,10298,7,37,2,334.74,237.81,669.48,475.62
46683,10299,1,175,20,17.34,10.27,346.80,205.40
46684,10299,2,96,1,65.77,41.96,65.77,41.96
46685,10300,1,85,10,61.68,40.40,616.80,404.00
46686,10300,2,105,1,149.64,94.23,149.64,94.23
46687,10300,3,111,6,224.29,134.61,1345.74,807.66
46688,10300,4,158,4,224.84,118.86,899.36,475.44
46689,10300,5,144,7,72.11,47.01,504.77,329.07
46690,10301,1,92,4,412.10,252.26,1648.40,1009.04
46691,10301,2,42,2,250.17,175.00,500.34,350.00
46692,10301,3,20,10,34.77,25.79,347.70,257.90
46693,10301,4,110,6,173.43,111.91,1040.58,671.46
46694,10302,1,50,1,232.73,171.06,232.73,171.06
46695,10302,2,77,5,477.33,296.75,2386.65,1483.75
46696,10302,3,8,2,77.30,54.61,154.60,109.22
46697,10302,4,40,5,323.98,237.13,1619.90,1185.65
46698,10303,1,18,3,76.47,55.75,229.41,167.25
46699,10303,2,71,2,1150.19,733.45,2300.38,1466.90
46700,10303,3,3,5,101.83,70.09,509.15,350.45
46701,10304,1,68,2,607.41,397.09,1214.82,794.18
46702,10304,2,24,4,268.70,184.51,1074.80,738.04
46703,10304,3,149,3,274.08,159.43,822.24,478.29
46704,10304,4,130,1,1153.99,748.93,1153.99,748.93
46705,10304,5,103,6,152.36,100.69,914.16,604.14
46706,10305,1,15,4,23.64,16.93,94.56,67.72
46707,10305,2,74,5,439.55,280.11,2197.75,1400.55
46708,10305,3,164,5,276.78,178.38,1383.90,891.90
46709,10305,4,110,1,166.48,111.91,166.48,111.91
46710,10305,5,94,9,31.67,19.18,285.03,172.62
46711,10306,1,222,2,1333.99,865.43,2667.98,1730.86
46712,10306,2,139,4,279.38,142.07,1117.52,568.28
46713,10306,3,270,9,24.86,12.01,223.74,108.09
46714,10306,4,221,1,992.98,599.98,992.98,599.98
46715,10307,1,145,1,173.26,100.72,173.26,100.72
46716,10307,2,200,1,52.37,31.56,52.37,31.56
46717,10307,3,80,1,1213.84,759.44,1213.84,759.44
46718,10307,4,229,2,1336.61,831.10,2673.22,1662.20
46719,10307,5,264,8,63.45,30.09,507.60,240.72
46720,10308,1,75,5,369.56,243.51,1847.80,1217.55
46721,10308,2,105,3,144.01,94.23,432.03,282.69
46722,10308,3,109,7,88.67,56.78,620.69,397.46
46723,10308,4,164,2,273.84,178.38,547.68,356.76
46724,10308,5,112,3,309.74,205.04,929.22,615.12
46725,10309,1,198,4,70.85,41.67,283.40,166.68
46726,10309,2,34,6,313.60,224.84,1881.60,1349.04
46727,10309,3,40,2,333.10,237.13,666.20,474.26
46728,10309,4,11,8,30.94,21.20,247.52,169.60
46729,10309,5,11,4,30.22,21.20,120.88,84.80
46730,10310,1,28,2,334.40,247.12,668.80,494.24
46731,10310,2,29,2,107.70,77.60,215.40,155.20
46732,10310,3,80,2,1209.04,759.44,2418.08,1518.88
46733,10310,4,105,3,148.42,94.23,445.26,282.69
46734,10310,5,62,1,489.84,313.59,489.84,313.59
46735,10311,1,77,2,481.00,296.75,962.00,593.50
46736,10312,1,139,2,278.44,142.07,556.88,284.14
46737,10312,2,235,2,2871.45,2262.83,5742.90,4525.66
46738,10312,3,153,2,237.19,153.05,474.38,306.10
46739,10312,4,107,9,55.20,34.39,496.80,309.51
46740,10312,5,130,1,1127.61,748.93,1127.61,748.93
46741,10313,1,249,7,15.52,7.18,108.64,50.26
46742,10313,2,50,5,243.09,171.06,1215.45,855.30
46743,10313,3,261,1,160.39,75.88,160.39,75.88
46744,10314,1,153,5,237.16,153.05,1185.80,765.25
46745,10314,2,206,4,297.80,184.30,1191.20,737.20
46746,10314,3,92,6,416.13,252.26,2496.78,1513.56
46747,10314,4,152,4,161.96,105.13,647.84,420.52
46748,10314,5,111,6,215.93,134.61,1295.58,807.66
46749,10315,1,143,1,320.95,190.22,320.95,190.22
46750,10315,2,155,6,96.42,58.65,578.52,351.90
46751,10315,3,124,1,739.14,403.70,739.14,403.70
46752,10315,4,163,3,363.10,220.69,1089.30,662.07
46753,10316,1,7,7,24.93,18.82,174.51,131.74
46754,10316,2,145,6,170.59,100.72,1023.54,604.32
46755,10316,3,76,1,1136.91,726.32,1136.91,726.32
46756,10317,1,21,9,60.23,43.54,542.07,391.86
46757,10317,2,211,6,424.70,269.84,2548.20,1619.04
46758,10317,3,277,6,222.58,108.03,1335.48,648.18
46759,10318,1,183,2,1718.59,1076.75,3437.18,2153.50
46760,10319,1,218,1,3401.71,2090.87,3401.71,2090.87
46761,10319,2,39,5,170.51,126.28,852.55,631.40
46762,10319,3,66,4,179.35,112.64,717.40,450.56
46763,10319,4,29,5,109.56,77.60,547.80,388.00
46764,10320,1,128,1,1126.24,665.91,1126.24,665.91
46765,10320,2,111,3,219.78,134.61,659.34,403.83
46766,10320,3,6,2,102.66,75.01,205.32,150.02
46767,10320,4,118,5,228.43,128.28,1142.15,641.40
46768,10320,5,116,5,353.92,217.30,1769.60,1086.50
46769,10320,6,46,9,83.52,60.55,751.68,544.95
46770,10321,1,14,1,26.88,18.88,26.88,18.88
46771,10321,2,53,4,285.97,174.87,1143.88,699.48
46772,10321,3,65,5,389.60,260.29,1948.00,1301.45
46773,10321,4,32,3,161.33,115.43,483.99,346.29
46774,10321,5,218,1,3426.88,2090.87,3426.88,2090.87
46775,10321,6,39,4,176.32,126.28,705.28,505.12
46776,10322,1,191,5,118.53,70.01,592.65,350.05
46777,10322,2,191,3,117.59,70.01,352.77,210.03
46778,10322,3,255,6,18.90,9.33,113.40,55.98
46779,10322,4,131,4,178.83,98.42,715.32,393.68
46780,10323,1,247,10,16.63,7.68,166.30,76.80
46781,10323,2,148,3,170.94,88.92,512.82,266.76
46782,10323,3,224,1,1338.34,835.89,1338.34,835.89
46783,10323,4,69,3,397.02,255.29,1191.06,765.87
46784,10323,5,18,1,76.60,55.75,76.60,55.75
46785,10323,6,100,8,88.07,57.09,704.56,456.72
46786,10324,1,81,1,613.24,386.00,613.24,386.00
46787,10324,2,19,7,73.27,52.18,512.89,365.26
46788,10324,3,14,5,26.68,18.88,133.40,94.40
46789,10324,4,36,5,255.33,183.32,1276.65,916.60
46790,10325,1,171,18,13.32,8.24,239.76,148.32
46791,10325,2,175,23,17.30,10.27,397.90,236.21
46792,10325,3,171,6,13.40,8.24,80.40,49.44
